company_id,company_name,company_type,company_url,location,telephone,product_description,about_company,product_types,all_product_services,link_prod_services,brands,link_all_brands,primary_company_type,additional_activities,key_personnel,social_media,other_locations,annual_revenue,year_founded,num_employees,url
1184014,Mack Corp.,Manufacturer,http://www.mackcorp.com,"Flagstaff, AZ 86004",tel://928-526-1120,,"Company Description by Thomasnet
Manufacturer of hydraulic and pneumatic cylinders for industrial automation applications. Flanged, single acting, double acting, lug mounted, vacuum and spring return cylinders are available. Other products include pneumatic grippers and vacuum level compensators are also offered. Custom parts available.","['Cylinders: Hydraulic', 'Cylinders', 'Cylinders: Flanged', 'Cylinders: Miniature', 'Cylinders: Pneumatic', 'Cylinders: Rotating', 'Cylinders: Spring Return', 'Cylinders: Vacuum']","['Compensators', 'Cylinders', 'Grippers']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=1184014&search_position=361&product_family=155103,,,Manufacturer,,"['Rukky Ziregbe, Marketing']",,,Under $1 Mil,1970,10-49,https://www.thomasnet.com/profile/01184014/mack-corp.html?cid=1184014&cov=NA&heading=21650809&searchpos=361&what=hydraulic+cylinders
1210033,"A.R.M. USA, Inc.",Custom Manufacturer,https://www.armusainc.com/,"Wintersville, OH 43953-7640",tel://740-264-6599,,"Company Description by Thomasnet
Custom manufacturer of valves, hoses, automations, hydraulic and mechanical products. Power units, cylinders, operated caliper brakes, panels, touch displays, flanges, bolts, AC inverter drives, controls, power distribution, slew ring bearings, drivelines, motors, planetary gearboxes and piping are offered. Fabrication, painting, coating, manufacturing and design services are also provided. Works with aluminum, stainless steel, acrylic and zinc. materials. Serves the metal processing, oil and gas industries.",['Cylinders: Hydraulic'],"['Bearings', 'Boring Services', 'Brakes', 'Coating Services', 'Controls and Controllers', 'Cylinders', 'Displays', 'Fabrication Services', 'Frames', 'Gearheads and Gearboxes', 'Hoists', 'Hose', 'Manufacturing Services', 'Milling Services', 'Motor Controllers and Drives', 'Painting Services', 'Pipes', 'Platforms', 'Pumps', 'Stairs', 'Trailers', 'Valves']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=1210033&search_position=362&product_family=151466,,,Custom Manufacturer,Finishing Service Company,"['David Gill, Pres.']",,,$100 - 249.9 Mil,1996,10-49,https://www.thomasnet.com/profile/01210033/arm-usa-inc.html?cid=1210033&cov=NA&heading=21650809&searchpos=362&what=hydraulic+cylinders
30878173,Water Quest Solutions,Manufacturer,https://www.waterquestsolutions.com/,"Richmond, BC V6V2H9",tel://604-227-4339,,"Company Description by Thomasnet
Manufacturer and distributor of water hydraulic systems, components and control equipment. Products include actuators, cylinders, diamond coated seals, air motors, pumps, power-packs, control valves, manual valves, pilot operated check valves, pressure control valves and pressure reducing valves. Accessories such as pressure gauges, bell housing, couplings, heat-exchangers, filters, tanks, accumulators, water fittings, pipes and tubes are also offered. Suitable for marine, water desalination, food and beverage, mining, offshore, steel mills, forestry, bilge pump and air motor applications.","['Cylinders: Hydraulic', 'Cylinders', 'Cylinders: Special']","['Accumulators', 'Actuators', 'Couplers and Couplings', 'Cylinders', 'Exchangers', 'Filters', 'Fittings', 'Gages', 'Housings', 'Hydraulic Equipment', 'Manifolds', 'Motors', 'Other Fire Fighting Equipment', 'Pipes', 'Power Units', 'Pumps', 'Reservoirs', 'Seals', 'Tanks', 'Valves', 'Wildfire Response']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=30878173&search_position=363&product_family=155024,,,Manufacturer,Distributor,"['Bruce Hickin, Sales Mgr.', 'Mike Fenn, Sales Mgr.']",,,Not Available,Not Available,Not Available,https://www.thomasnet.com/profile/30878173/water-quest-solutions.html?cid=30878173&cov=NA&heading=21650809&searchpos=363&what=hydraulic+cylinders
63993,"Hydraquip, Inc.",Distributor,https://www.hydraquip.com/,"Houston, TX 77092",tel://713-680-1951,"Stocking distributor of hydraulic cylinders. Types of hydraulic cylinders include single or double acting, telescopic, solid & hole-thru rods & double rod end. Hydraulic cylinders are pressures up to 15000 psi, capacities to 1500 tons, bores to 24 in. & strokes up to 20 ft. Hydraulic cylinders are available with stroke indicating devices.","Company Description by Thomasnet
Stocking distributor of fluid power equipment including hydraulic equipment, pneumatic equipment, marine equipment, electrical equipment & hose & fittings. Products include accumulators, actuators, brakes, couplings, cylinders, filters, gages, gear boxes, hand pumps, heat exchangers, hydrostatic transmissions, lubricators, manifold packages, motors, power units, pumps, steering units, steering systems, valves, sensors, clamps, joystick, tubing clamps, signal conditioners & controls. Capabilities include repair, reconditioning, engineering & testing for hydraulic & pneumatic components. Circuit & system layout design services available. Serves the fluid power industry.",['Cylinders: Hydraulic'],"['Accumulators', 'Actuators', 'Adapters', 'Brakes', 'Clamping Systems', 'Clamps', 'Conditioners', 'Connectors', 'Controls and Controllers', 'Couplers and Couplings', 'Cylinder Components', 'Cylinders', 'Engineering Services', 'Exchangers', 'Fabrication Services', 'Filters', 'Fittings', 'Flanges', 'Fluid Conditioning Equipment', 'Gages', 'Gearheads and Gearboxes', 'Hose', 'Hydraulic Equipment', 'Integration Services', 'Joysticks', 'Lubricators', 'Maintenance and Repair Services', 'Manifolds']",https://www.thomasnet.com/products-services.html?cov=NA&what=hydraulic+cylinders&heading=21650809&cid=63993&search_position=364&product_family=155024,"['Star', 'Vickers']",,Distributor,"Custom Manufacturer, Service Company, Turnkey Systems Integrator",['Not Available'],,https://www.thomasnet.com/branches.html?what=hydraulic+cylinders&heading=21650809&cov=NA&cid=63993&bloc=NA&WTZO=copro+biz+det,$50 - 99.9 Mil,1951,50-99,https://www.thomasnet.com/branchloc.html?cid=63993&cov=NA&goto=%2Fprofile%2F00063993%2Fhydraquip-inc.html&heading=21650809&searchpos=364&what=hydraulic+cylinders
20097318,Ats Workholding,Manufacturer,https://www.ats-s.com/,"Rancho Santa Margarita, CA 92688",tel://800-321-1833,,"Company Description by Thomasnet
Manufacturer of work holding devices. Products such as rotary index tables, bar feeds, pallet changers, air, power and collet chucks, hydraulic cylinders, steady rests and jaws are available.","['Cylinders: Hydraulic', 'Cylinders', 'Cylinders: Workholding']","['Changers', 'Chucks and Collets', 'Cylinders', 'Jaws', 'Positioners', 'Rests', 'Tables', 'Wallets', 'Workholding Systems']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=20097318&search_position=365&product_family=157391,,,Manufacturer,,['Not Available'],,,$1 - 4.9 Mil,Not Available,10-49,https://www.thomasnet.com/profile/20097318/ats-workholding.html?cid=20097318&cov=NA&heading=21650809&searchpos=365&what=hydraulic+cylinders
10092371,Basin Custom Machining Ltd.,Custom Manufacturer,https://basinmachine.ca/,"Sudbury, ON P3B2Z3",tel://705-673-1878,,"Company Description by Thomasnet
Custom manufacturer of OEM and aftermarket mining equipment components and hydraulic cylinders and driveshaft. Capabilities include fabrication, thermal spray welding and CNC machining. Markets served include mining, logging and industrial.",['Cylinders: Hydraulic'],"['Cylinders', 'Fabrication Services', 'Job Shop Services', 'Machining', 'Manufacturing Services', 'Welding Services']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=10092371&search_position=366&product_family=157625,,,Custom Manufacturer,"Manufacturer, Service Company",['Not Available'],,,$1 - 4.9 Mil,Not Available,10-49,https://www.thomasnet.com/profile/10092371/basin-custom-machining-ltd.html?cid=10092371&cov=NA&heading=21650809&searchpos=366&what=hydraulic+cylinders
1170699,Quest Engineering,Distributor,https://www.questenginc.com/,"Minneapolis, MN 55426",tel://800-328-4853,"Distributor of cylinders for the power generation industry. Electrohydraulic/mechanical, hydraulic and pneumatic cylinders are offered. Vendor management inventory, kit fabrication, barcoding, assembly, custom packaging, labeling, parts testing, and training services are available.","Company Description by Thomasnet
Distributor of fluid connector solutions. Products include thermoplastic and hydraulic hose, fittings, instrumentation products, quick couplings, and ball valves. Offers vendor management inventory (VMI) and bin-stocking programs, barcoding, product and component drawing, and custom packaging and labeling.
Company Description by Quest Engineering
Quest Engineering is a customer focused distributor of hydraulic and instrumentation products. We deliver the parts our customers need when they need them accurately. We are a leading Parker distributor with locations in Minnesota, South Dakota, North Dakota and Iowa. Our 45+ years of experience and ISO 9001:2008 certification makes us the distributor of choice for leading manufacturing companies in the Upper Midwest.","['Cylinders: Hydraulic', 'Cylinders', 'Cylinders: Pneumatic']","['Accumulators', 'Actuators', 'Adapters', 'Checkers', 'Connectors', 'Controls and Controllers', 'Couplers and Couplings', 'Crimpers', 'Cylinders', 'Dehydrators', 'Dies', 'Elbows', 'Electric Wire, Cable and Cable Assemblies', 'Filters', 'Fittings', 'Flowmeters', 'Fluid Conditioning Equipment', 'Gages', 'Heaters', 'Hose', 'Hydraulic Equipment', 'Instruments', 'Joints', 'Machinery', 'Manifolds', 'Meters']",https://www.thomasnet.com/products-services.html?cov=NA&what=hydraulic+cylinders&heading=21650809&cid=1170699&search_position=367&product_family=155024,"['Atlas Cylinders', 'Miller']",,Distributor,,['Not Available'],['https://www.linkedin.com/company/quest-engineering/'],https://www.thomasnet.com/branches.html?what=hydraulic+cylinders&heading=21650809&cov=NA&cid=1170699&bloc=NA&WTZO=copro+biz+det,$25 - 49.9 Mil,1971,50-99,https://www.thomasnet.com/branchloc.html?cid=1170699&cov=NA&goto=%2Fprofile%2F01170699%2Fquest-engineering.html&heading=21650809&searchpos=367&what=hydraulic+cylinders
30829100,JJET Enterprises,Manufacturer,http://www.jjetenterprises.com/,"Livermore, CA 94551",tel://925-447-7177,,"Company Description by Thomasnet
Manufacturer of precision aircraft parts for air force and foreign militaries. Products include hydraulic and electro-mechanical actuators, airframe parts, hydraulic pumps and cylinders, flight controls, lighting systems, constant speed drives, windshield assemblies, landing lights and gears, gearboxes, antennas, hydraulics airframe skins, thrust reversers, propellers, canopies, restraints, electric motors, pylons and stabilizers.","['Cylinders: Hydraulic', 'Cylinders']","['Actuators', 'Aircraft Parts', 'Airframes', 'Antennas', 'Assemblies', 'Controls and Controllers', 'Cylinders', 'Engine Parts', 'Gearheads and Gearboxes', 'Gears', 'Landing Systems', 'Lights', 'Motors', 'Propellers', 'Pumps', 'Pylons', 'Restraints', 'Stabilizers', 'Thrust Reversers']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=30829100&search_position=368&product_family=152449,,,Manufacturer,,"['James Thomas, Founder', 'Judson Thomas, Founder', 'Naomi Thomas, Founder']",,,Not Available,Not Available,Not Available,https://www.thomasnet.com/profile/30829100/jjet-enterprises.html?cid=30829100&cov=NA&heading=21650809&searchpos=368&what=hydraulic+cylinders
195617,Phillips Steel Co.,Distributor,https://www.phillipssteel.com/,"Long Beach, CA 90813",tel://562-435-7571,"Distributor of hydraulic cylinders. Types of hydraulic cylinders include single acting light weight spring return steel cylinders, flat jack spring return steel cylinders & steel low profile jack spring return cylinders. Hydraulic cylinders have 5 tons, 10 tons, 15 tons, 20 tons & 25 tons capacities. 24 hrs emergency service available.","Company Description by Thomasnet
Steel supply distributor and service center offering steel, aluminum, stainless steel and galvanized metal. Capabilities include plasma cutting, flame cutting, plate and sheet shearing, bar/pipe threading, welding, punching, band saw cutting, drilling, rolling, forming and water jet cutting. Also a distributor of wheels, chemicals, safety equipment, tool belts, bags, material handling equipment, welding accessories and supplies. Various types of tools available include power, hand, cordless and precision. 24 hour emergency service.",['Cylinders: Hydraulic'],"['Abrasive Compounds / Media', 'Adapters', 'Aluminum', 'Angles', 'Bags', 'Batteries', 'Beams', 'Belts', 'Bending Services', 'Bits', 'Blades', 'Brass', 'Brushes', 'Calipers', 'Caps', 'Carbon', 'Channels', 'Clamps', 'Cleaning Equipment', 'Clothing', 'Construction Equipment', 'Copper', 'COVID-19 Response', 'Cutting Services', 'Cylinders', 'Dividers', 'Drilling Services', 'Drills']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=195617&search_position=369&product_family=152428,['Simplex'],,Distributor,"Custom Manufacturer, Finishing Service Company",['Not Available'],['http://allaboutphillipssteel.blogspot.com/'],,$10 - 24.9 Mil,1915,10-49,https://www.thomasnet.com/profile/00195617/phillips-steel-co.html?cid=195617&cov=NA&heading=21650809&searchpos=369&what=hydraulic+cylinders
1298612,DESTACO,Manufacturer,https://www.destaco.com/,"Auburn Hills, MI 48326",tel://888-DESTACO,"Manufacturer and distributor of hydraulic cylinders. Types include threaded body, through hole, single and double action hollow piston, single and double action screw-in and double action short stroke cylinders. Available with an operating pressure of 150 psi to 5,000 psi. Features vary depending upon models and include mushrooming and corrosion resistant pistons, mounting holes and flanges, spring retraction and piston rods with internal threads. Suitable for work piece positioning, stamping, notching, coining, riveting, pressing, locating, clamping, ejecting, punching and other applications.","Company Description by Thomasnet
Global manufacturer of standard and custom automation, workholding and containment products. Products include manual toggle clamps, power clamps, grippers, end effectors, tool changers, indexers, linear slides, conveyors, & remote handling products. Industries served include aerospace, automotive, transportation, food and packaging, industrial, consumer goods, life sciences, & nuclear.Suitable for fixture/testing, welding, molding, assembly and pressroom/stamping applications.Aerospace, automotive, transportation, food and packaging, industrial, consumer goods, life sciences and nuclear industries served.
Company Description by DESTACO
DESTACO, (a Dover Company), was founded in 1915 by William H. Roberts. In 1936, the company designed and manufactured the first manual toggle clamp. Since then, DESTACO has been a world leader in Workholding innovation and technology. DESTACO offers a wide selection of manual toggle clamps from hold down clamps (vertical or horizontal handle) to latch clamps and straight action or squeeze-action clamps. 

Through Innovations, quality and acquisitions, DESTACO's reputation as the worldwide leader in design, manufacture and support of clamping, gripping, robotic tooling, and material handling solutions for workplace and flexible automation needs, have become synonymous with clamping technology.

The family of brands has enabled DESTACO to establish leading productivity improvement and cost-reduction manufacturing solutions for our customers using the breadth of products and value-added services we offer.

Our customer base covers a wide range of industries requiring a global customer service More... network offering consistent solutions and program support. With more than 100 years of experience, DESTACO brings a philosophy of quality unsurpassed by its counterparts.

 Superior consultation, innovation, engineering, service and distribution sustain DESTACO leadership in its industry, with the ultimate result being that we have become your preferred provider of best-in-class partnership and service for you, our Distributors and Customers! Whatever your automation, workholding or containment needs, DESTACO has a solution. For more information, please click on the ""Visit Website"" link on our ThomasNet Profile. Less","['Cylinders: Hydraulic', 'Cylinders', 'Cylinders: Air', 'Cylinders: Air, Adjustable Stroke', 'Cylinders: Air, Double Acting, Air Operated', 'Cylinders: Clamping', 'Cylinders: Custom', 'Cylinders: High Pressure', 'Cylinders: Low Pressure', 'Cylinders: Pneumatic']","['Actuators', 'Adapters', 'Arms', 'Assemblies', 'Automation Systems', 'Automotive Parts', 'Bags', 'Booms', 'Boosters', 'Cams', 'Caps', 'Changers', 'Clamping Systems', 'Clamps', 'Clutches', 'Compensators', 'Connectors', 'Containers', 'Controls and Controllers', 'Converters']",https://www.thomasnet.com/products-services.html?cov=NA&what=hydraulic+cylinders&heading=21650809&cid=1298612&search_position=370&product_family=152449,"['BodyBuilder', 'Camco', 'CRL', 'Destaco', 'Robohand', 'SpiderGrip']",,Manufacturer,"Distributor, Custom Manufacturer",['Not Available'],"['https://www.linkedin.com/company/destaco', 'https://www.twitter.com/destacochat', 'http://youtube.com/teamdestaco', 'https://www.facebook.com/destaco']",https://www.thomasnet.com/branches.html?what=hydraulic+cylinders&heading=21650809&cov=NA&cid=1298612&bloc=NA&WTZO=copro+biz+det,$100 - 249.9 Mil,1915,500-999,https://www.thomasnet.com/branchloc.html?cid=1298612&cov=NA&goto=%2Fprofile%2F01298612%2Fdestaco.html&heading=21650809&searchpos=370&what=hydraulic+cylinders
10034491,Seabee Corp.,Manufacturer,https://www.seabeecylinders.com/,"Hampton, IA 50441",tel://641-456-4871,"Manufacturers Of Heavy Duty Hydraulic Cylinders, Bores 2"" To 20"" - Strokes To 35' Single Stage, Longer For Telescopic Applications. Custom Built For OEM's, Also Operating Steel Foundry & Steel Service Center","Company Description by Thomasnet
Manufacturer of hydraulic cylinders and components to the military, oil, gas, mining, crane, drilling, and waste management industries. Products include chrome rods, tubes, and accumulators. Applications include construction, forestry, agricultural equipment, material handling, truck cranes, and energy.","['Cylinders: Hydraulic', 'Cylinders', 'Cylinders: Crane', 'Cylinders: Custom', 'Cylinders: ISO', 'Cylinders: Large Bore', 'Cylinders: Long Stroke', 'Cylinders: Special']","['Accumulators', 'Casting Services', 'Cylinder Components', 'Cylinders', 'Hydraulic Equipment', 'Metal Service Centers', 'Plating Services', 'Rods', 'Stabilizers', 'Tubes']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=10034491&search_position=371&product_family=155024,,,Manufacturer,"Custom Manufacturer, Finishing Service Company","['J. Mango, Sales Mgr.', 'W. Wilkinson, Engineering Mgr.']",,,$50 - 99.9 Mil,2001,100-199,https://www.thomasnet.com/profile/10034491/seabee-corp.html?cid=10034491&cov=NA&heading=21650809&searchpos=371&what=hydraulic+cylinders
1165257,Airoflex Equipment,Manufacturer,https://www.airoflex.com/,"Muscatine, IA 52761",tel://563-264-8066,Manufacturer of hydraulic telescoping cylinders. Made in the U.S.A.,"Company Description by Thomasnet
Design, manufacture and installation of material handling equipment including truck dumpers, trailer tippers, receiving hoppers, and hydraulic cylinders. All products are engineered and fabricated in the U.S.A.","['Cylinders: Hydraulic', 'Cylinders', 'Cylinders: Hydraulic Telescopic']","['Cylinders', 'Dumpers', 'Handling Equipment', 'Hoppers', 'Trucks and Carts', 'Unloaders']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=1165257&search_position=372&product_family=157625,,,Manufacturer,,['Not Available'],,,Not Available,1947,10-49,https://www.thomasnet.com/profile/01165257/airoflex-equipment.html?cid=1165257&cov=NA&heading=21650809&searchpos=372&what=hydraulic+cylinders
30331900,TrailCo Parts International,Distributor,http://www.trailcoparts.com,"Sarasota, FL 34238",tel://888-922-9900,Distributor of hydraulic components including cylinders. Hydraulic cylinders are available in 22 in. L x 6 in. W & 22 in. x 8 in. W sizes.,"Company Description by Thomasnet
Distributor of trailer & transport parts. Products include axles, electrical components, lighting, document holders, fasteners, rivets, winches, mirrors, chains, binders, hydraulic components, engines, wheels, suspensions, U-bolts, lenses, reflectors, strobe lights, valves & air fittings.","['Cylinders: Hydraulic', 'Cylinders: Steel', 'Cylinders: Tie-Rod']","['Adapters', 'Adjusters', 'Axles', 'Banners', 'Binders', 'Bits', 'Bolts', 'Books', 'Boots', 'Brackets', 'Brakes', 'Bulbs', 'Bumpers', 'Bushings', 'Caps', 'Carbon', 'Catwalks', 'Chains', 'Chambers', 'Chocks', 'Clamps', 'Connectors', 'Containers', 'Couplers and Couplings', 'COVID-19 Response', 'Cylinders']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=30331900&search_position=373&product_family=161425,"['3M', 'Accuride', 'Anchorlok', 'ATO', 'Bendix', 'Betts', 'Briggs & Stratton', 'Dayton', 'Fontaine', 'Goodyear', 'Grote', 'Haldex', 'Hendrickson', 'Holland', 'Honda', 'Hutch', 'Jackson', 'Jervis B. Webb', 'Kinedyne', 'King', 'LectraCoil', 'Lincoln', 'Meritor', 'Parker', 'Phillips', 'Pollak', 'Profax', 'Sealco', 'Spicer', 'Sta-Dry']",https://www.thomasnet.com/brands-carried.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=30331900&search_position=373,Distributor,Custom Manufacturer,['Not Available'],,,Under $1 Mil,2008,1-9,https://www.thomasnet.com/profile/30331900/trailco-parts-international.html?cid=30331900&cov=NA&heading=21650809&searchpos=373&what=hydraulic+cylinders
20094399,"Dakota Fluid Power, Inc.",Distributor,https://www.dakotafluidpower.com/,"Sioux Falls, SD 57104",tel://800-727-2420,"Custom manufacturer & distributor of hydraulic cylinders. Coolers, heat exchangers, accumulators, breathers, switches, hose, adapters, valves, pipe & tubing clamps, filtration & oil reclaiming systems, reservoir accessories, fittings, manifolds, flow meters, motors, joysticks, controls, gear boxes, steering & hydraulic components are also available. Stock items are also available.","Company Description by Thomasnet
Custom manufacturer of hydraulic products including remote monitoring equipment & fluid power hopper bottoms. Distributor of cylinders, coolers, heat exchangers, accumulators, breathers, switches, hose, adapters, valves, pipe & tubing clamps, filtration & oil reclaiming systems, reservoir accessories, fittings, manifolds, flow meters, motors, joysticks, controls, gear boxes & steering, pneumatic & hydraulic components. Capabilities include system design & engineering, custom fabrication, preventive maintenance, refurbishing, manufacturing, troubleshooting, failure analysis, machine upgrading, testing, repair, retrofitting, plumbing & installation. Applications include agriculture, highway constructions, municipalities, utility work trucks, food processing, oil & gas waste, mining & wind energy.","['Cylinders: Hydraulic', 'Cylinders', 'Cylinders: Air', 'Cylinders: Custom', 'Cylinders: Hydraulic Telescopic', 'Cylinders: Pneumatic', 'Cylinders: Stainless Steel']","['Accumulators', 'Adapters', 'Agricultural Equipment', 'Alarms', 'Breathers', 'Clamps', 'Connectors', 'Construction Equipment', 'Controls and Controllers', 'Coolers', 'Couplers and Couplings', 'Crushers', 'Cylinder Components', 'Cylinders', 'Elbows', 'Electric Wire, Cable and Cable Assemblies', 'Engineering Services', 'Exchangers', 'Filters', 'Fire Fighting Electronics', 'Fittings', 'Flowmeters']",https://www.thomasnet.com/products-services.html?cov=NA&what=hydraulic+cylinders&heading=21650809&cid=20094399&search_position=374&product_family=155024,"['Custom Hoists', 'Prince', 'Yates']",,Distributor,"Manufacturer, Custom Manufacturer, Service Company","['Randy Anderson, MRO Sales Mgr.']",,https://www.thomasnet.com/branches.html?what=hydraulic+cylinders&heading=21650809&cov=NA&cid=20094399&bloc=NA&WTZO=copro+biz+det,$10 - 24.9 Mil,1991,50-99,https://www.thomasnet.com/branchloc.html?cid=20094399&cov=NA&goto=%2Fprofile%2F20094399%2Fdakota-fluid-power-inc.html&heading=21650809&searchpos=374&what=hydraulic+cylinders
64590,,Service Company,,"Doucette, TX 75942-0610",tel://800-677-4880,Manufacturer of hydraulic cylinders.,"Company Description by Thomasnet
Compessor repairing & reconditioning, & general contract machinery service Distributor of air compressor. Manufacturer of belt conveyors, roller conveyors, air cylinders, air & hydraulic, & paper mill & pulp mill machinery. .","['Cylinders: Hydraulic', 'Cylinders: Air']","['Blasting and Peening Services', 'Compressors', 'Conveyors', 'Cylinders', 'Machinery', 'Machining', 'Maintenance and Repair Services']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=64590&search_position=375&product_family=160745,['Quincy'],,Service Company,"Manufacturer, Custom Manufacturer, Finishing Service Company",['Not Available'],,,Under $1 Mil,1946,1-9,https://www.thomasnet.com/profile/00064590/mill-master-machine-works-inc.html?cid=64590&cov=NA&heading=21650809&searchpos=375&what=hydraulic+cylinders
10088079,,Custom Manufacturer,,"Maple Ridge, BC V2W1L1",tel://604-462-7311,,"Company Description by Thomasnet
Custom manufacturer of power transmission products. Products such as sprockets, hubs, bearings, electric motors, sheaves, drive belts, bushings and gear reducers are available. Capabilities include machining, milling, lathe work, broaching, welding, brazing, plasma and gas cutting and fabrication services.","['Cylinders: Hydraulic', 'Cylinders']","['Adapters', 'Bearings', 'Belts', 'Brazing Services', 'Broaching Services', 'Bushings', 'Collars', 'Cutting Services', 'Cylinders', 'Fabrication Services', 'Hubs', 'Machining', 'Manufacturing Services', 'Milling Services', 'Motors', 'Rolls and Rollers', 'Sprockets', 'Turning Services', 'Welding Services']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=10088079&search_position=376&product_family=161425,,,Custom Manufacturer,,['Not Available'],,,Not Available,1988,Not Available,https://www.thomasnet.com/profile/10088079/diasaw-mfg-ltd.html?cid=10088079&cov=NA&heading=21650809&searchpos=376&what=hydraulic+cylinders
56377,,Manufacturer,,"Houston, TX 77041",tel://800-874-0537,"Manufacturer & distributor of a wide range of hydraulic accumulators. Include high flow, top repair, gas bottle, surge arrest, transfer bottle, piston & diaphragm accumulators with different fluid port designs & bladder compounds. Bladder compounds include buna-N, nitrile, cold weather nitrile, EPR, butyl, ethylene propylene, hydrin, Viton® & low permeation & super cold weather nitrile. Accumulators are available with electroless nickel, phenolic epoxy & subsea coatings. Piston accumulators for pressures up to 15,000 psi & capacities up to 60 gallons available.","Company Description by Thomasnet
Manufacturer of hydraulic control products, consisting of diaphragm, bladder, & piston type accumulators, surge arrestors, pulsation dampeners, transfer barriers, hydraulic racks & skids, filters, safety shut off vlaves & many other items. Wide range of air to air, air to liquid, & liquid to liquid coolers & heat exchangers, including hydraulic or electric (AC or DC) motor controlled fans. Construction consists of bar & plate, brazed plate, & shell & tube design with materials including aluminum, stainless steel & titanium.","['Cylinders: Hydraulic', 'Bottles: Gas']","['Absorbers', 'Accumulators', 'Arresters', 'Boosters', 'Coolers', 'Cylinders', 'Hydraulic Equipment', 'Suppressors']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=56377&search_position=377&product_family=157526,,,Manufacturer,"Distributor, Custom Manufacturer","['Chris Benesh, Sales Mgr.', 'Rao Choday, Engineer']",,,$10 - 24.9 Mil,Not Available,10-49,https://www.thomasnet.com/profile/00056377/olaer-usa-inc.html?cid=56377&cov=NA&heading=21650809&searchpos=377&what=hydraulic+cylinders
10098181,,Manufacturer,,"Jackson, MI 49204-1127",tel://517-841-4063,,"Company Description by Thomasnet
Manufacturing Heavy Duty Mill Type Hydraulic & Pneumatic Cylinders & Actuators Up To 24"" Bore & 12' Stroke To 5000 Repair/Rebuild Cylinders To Specification, Replacement Parts","['Cylinders: Hydraulic', 'Cylinders', 'Cylinders: Adjustable Stroke', 'Cylinders: Air', 'Cylinders: Air Tandem', 'Cylinders: Air, Adjustable Stroke', 'Cylinders: Air, Double Acting, Air Operated', 'Cylinders: Air, Heavy Duty Mill Type', 'Cylinders: Air-Draulic', 'Cylinders: Aluminum']","['Actuators', 'Cylinders']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=10098181&search_position=378&product_family=152449,,,Manufacturer,"Distributor, Custom Manufacturer, Service Company",['Not Available'],,,Not Available,1945,Not Available,https://www.thomasnet.com/profile/10098181/lindberg-fluid-power.html?cid=10098181&cov=NA&heading=21650809&searchpos=378&what=hydraulic+cylinders
